timestamp,unit,sensoridentifier,samplingRate,status,value_nominal
1590040813046994,C,TT-011003,1,"0",23.52
1590040813046990,C,TT-011002,1,"0",23.52
1590040813046975,C,TT-011001,1,"0",23.52
1590040814046173,PSI,PT-015001,1,"0",0.88
1590040814046172,C,TT-014002,1,"0",10.67
1590040814046170,C,TT-014001,1,"0",10.67
1590040814046167,PSI,PT-014002,1,"0",0.88
1590040814046166,PSI,PT-014001,1,"0",0.88
1590040814046164,C,TT-011507,1,"0",19.2
1590040814046162,C,TT-011506,1,"0",19.2
1590040814046160,C,TT-011505,1,"0",19.2
1590040814046159,C,TT-011504,1,"0",19.2
1590040814046157,C,TT-011503,1,"0",19.2
1590040814046155,C,TT-011502,1,"0",19.2
1590040814046153,C,TT-011501,1,"0",19.2
1590040814046152,PSI,PT-012004,1,"0",0.88
1590040814046149,mm,ZT-013001,1,"0",6.4
1590040814046148,C,TT-011207,1,"0",10.67
1590040814046146,C,TT-011206,1,"0",10.67
1590040814046144,C,TT-011205,1,"0",10.67
1590040814046143,C,TT-011204,1,"0",10.67
1590040814046141,C,TT-011107,1,"0",138.67
1590040814046138,C,TT-011106,1,"0",138.67
1590040814046136,C,TT-011105,1,"0",138.67
1590040814046135,C,TT-011104,1,"0",138.67
1590040814046133,C,TT-011007,1,"0",23.52
1590040814046131,C,TT-011006,1,"0",23.52
1590040814046129,C,TT-011005,1,"0",23.52
1590040814046127,C,TT-011004,1,"0",23.52
1590040814046125,C,TT-012002,1,"0",138.67
1590040814046122,C,TT-012001,1,"0",138.67
1590040814046120,PSI,PT-012002,1,"0",0.88
1590040814046118,PSI,PT-012001,1,"0",0.88
1590040814046116,Bar,PT-010001,1,"0",0.16
1590040814046115,C,TT-010001,1,"0",-13.24
1590040814046113,C,TT-011203,1,"0",10.67
1590040814046111,C,TT-011202,1,"0",10.67
1590040814046109,C,TT-011201,1,"0",10.67
1590040814046107,C,TT-011103,1,"0",138.67
1590040814046106,C,TT-011102,1,"0",138.67
1590040814046103,C,TT-011101,1,"0",138.67
1590040814046101,C,TT-011003,1,"0",23.52
1590040814046098,C,TT-011002,1,"0",23.52
1590040814046091,C,TT-011001,1,"0",23.52
1590040815046501,PSI,PT-015001,1,"0",0.88
1590040815046499,C,TT-014002,1,"0",10.67
1590040815046497,C,TT-014001,1,"0",10.67
1590040815046495,PSI,PT-014002,1,"0",0.88
1590040815046493,PSI,PT-014001,1,"0",0.88
1590040815046491,C,TT-011507,1,"0",19.2
1590040815046489,C,TT-011506,1,"0",19.2
1590040815046487,C,TT-011505,1,"0",19.2
1590040815046485,C,TT-011504,1,"0",19.2
1590040815046483,C,TT-011503,1,"0",19.2
1590040815046481,C,TT-011502,1,"0",19.2
1590040815046480,C,TT-011501,1,"0",19.2
1590040815046478,PSI,PT-012004,1,"0",0.88
1590040815046475,mm,ZT-013001,1,"0",6.4
1590040815046473,C,TT-011207,1,"0",10.67
1590040815046472,C,TT-011206,1,"0",10.67
1590040815046470,C,TT-011205,1,"0",10.67
1590040815046468,C,TT-011204,1,"0",10.67
1590040815046466,C,TT-011107,1,"0",138.67
1590040815046464,C,TT-011106,1,"0",138.67
1590040815046462,C,TT-011105,1,"0",138.67
1590040815046460,C,TT-011104,1,"0",138.67
1590040815046458,C,TT-011007,1,"0",23.52
1590040815046456,C,TT-011006,1,"0",23.52
1590040815046454,C,TT-011005,1,"0",23.52
1590040815046453,C,TT-011004,1,"0",23.52
1590040815046450,C,TT-012002,1,"0",138.67
1590040815046448,C,TT-012001,1,"0",138.67
1590040815046446,PSI,PT-012002,1,"0",0.88
1590040815046444,PSI,PT-012001,1,"0",0.88
1590040815046442,Bar,PT-010001,1,"0",0.16
1590040815046440,C,TT-010001,1,"0",-13.24
1590040815046438,C,TT-011203,1,"0",10.67
1590040815046435,C,TT-011202,1,"0",10.67
1590040815046430,C,TT-011201,1,"0",10.67
1590040815046401,C,TT-011103,1,"0",138.67
1590040815046399,C,TT-011102,1,"0",138.67
1590040815046397,C,TT-011101,1,"0",138.67
1590040815046394,C,TT-011003,1,"0",23.52
1590040815046391,C,TT-011002,1,"0",23.52
1590040815046379,C,TT-011001,1,"0",23.52
1590040816046144,PSI,PT-015001,1,"0",0.51
1590040816046142,C,TT-014002,1,"0",-1.33
1590040816046140,C,TT-014001,1,"0",-1.33
1590040816046139,PSI,PT-014002,1,"0",0.5
1590040816046137,PSI,PT-014001,1,"0",0.5
1590040816046135,C,TT-011507,1,"0",10.8
1590040816046133,C,TT-011506,1,"0",10.8
1590040816046131,C,TT-011505,1,"0",10.8
1590040816046129,C,TT-011504,1,"0",10.8
1590040816046127,C,TT-011503,1,"0",10.8
1590040816046124,C,TT-011502,1,"0",10.8
1590040816046122,C,TT-011501,1,"0",10.8
1590040816046120,PSI,PT-012004,1,"0",0.5
1590040816046118,mm,ZT-013001,1,"0",3.6
1590040816046116,C,TT-011207,1,"0",-1.78
1590040816046114,C,TT-011206,1,"0",-1.78
1590040816046112,C,TT-011205,1,"0",-1.78
1590040816046111,C,TT-011204,1,"0",-2.22
1590040816046108,C,TT-011107,1,"0",67.78
1590040816046106,C,TT-011106,1,"0",67.78
1590040816046105,C,TT-011105,1,"0",67.78
1590040816046103,C,TT-011104,1,"0",67.78
1590040816046101,C,TT-011007,1,"0",3.8
1590040816046099,C,TT-011006,1,"0",3.8
1590040816046097,C,TT-011005,1,"0",3.8
1590040816046095,C,TT-011004,1,"0",3.8
1590040816046093,C,TT-012002,1,"0",67.78
1590040816046091,C,TT-012001,1,"0",67.78
1590040816046089,PSI,PT-012002,1,"0",0.48
1590040816046087,PSI,PT-012001,1,"0",0.48
1590040816046085,Bar,PT-010001,1,"0",0.09
1590040816046083,C,TT-010001,1,"0",-20.33
1590040816046082,C,TT-011203,1,"0",-2.22
1590040816046080,C,TT-011202,1,"0",-2.67
1590040816046078,C,TT-011201,1,"0",-2.67
1590040816046076,C,TT-011103,1,"0",65.33
1590040816046073,C,TT-011102,1,"0",65.33
1590040816046071,C,TT-011101,1,"0",65.33
1590040816046069,C,TT-011003,1,"0",3.12
1590040816046066,C,TT-011002,1,"0",3.12
1590040816046053,C,TT-011001,1,"0",3.12
1590040817048335,PSI,PT-015001,1,"0",0.88
1590040817048334,C,TT-014002,1,"0",10.67
1590040817048332,C,TT-014001,1,"0",10.67
1590040817048330,PSI,PT-014002,1,"0",0.88
1590040817048325,PSI,PT-014001,1,"0",0.88
1590040817048323,C,TT-011507,1,"0",19.2
1590040817048321,C,TT-011506,1,"0",19.2
1590040817048319,C,TT-011505,1,"0",19.2
1590040817048317,C,TT-011504,1,"0",19.2
1590040817048315,C,TT-011503,1,"0",19.2
1590040817048313,C,TT-011502,1,"0",19.2
1590040817048312,C,TT-011501,1,"0",19.2
1590040817048310,PSI,PT-012004,1,"0",0.88
1590040817048308,mm,ZT-013001,1,"0",6.4
1590040817048306,C,TT-011207,1,"0",10.67
1590040817048304,C,TT-011206,1,"0",10.67
1590040817048302,C,TT-011205,1,"0",10.67
1590040817048300,C,TT-011204,1,"0",10.67
1590040817048298,C,TT-011107,1,"0",138.67
1590040817048297,C,TT-011106,1,"0",138.67
1590040817048295,C,TT-011105,1,"0",138.67
1590040817048293,C,TT-011104,1,"0",138.67
1590040817048291,C,TT-011007,1,"0",23.52
1590040817048289,C,TT-011006,1,"0",23.52
1590040817048287,C,TT-011005,1,"0",23.52
1590040817048285,C,TT-011004,1,"0",23.52
1590040817048283,C,TT-012002,1,"0",138.67
1590040817048280,C,TT-012001,1,"0",138.67
1590040817048277,PSI,PT-012002,1,"0",0.88
1590040817048276,PSI,PT-012001,1,"0",0.88
1590040817048274,Bar,PT-010001,1,"0",0.16
1590040817048272,C,TT-010001,1,"0",-13.24
1590040817048270,C,TT-011203,1,"0",10.67
1590040817048267,C,TT-011202,1,"0",10.67
1590040817048264,C,TT-011201,1,"0",10.67
1590040817048232,C,TT-011103,1,"0",138.67
1590040817048230,C,TT-011102,1,"0",138.67
1590040817048228,C,TT-011101,1,"0",138.67
1590040817048226,C,TT-011003,1,"0",23.52
1590040817048223,C,TT-011002,1,"0",23.52
1590040817048209,C,TT-011001,1,"0",23.52
1590040818046463,PSI,PT-015001,1,"0",0.88
1590040818046461,C,TT-014002,1,"0",10.67
1590040818046459,C,TT-014001,1,"0",10.67
1590040818046457,PSI,PT-014002,1,"0",0.88
1590040818046455,PSI,PT-014001,1,"0",0.88
1590040818046453,C,TT-011507,1,"0",19.2
1590040818046451,C,TT-011506,1,"0",19.2
1590040818046449,C,TT-011505,1,"0",19.2
1590040818046447,C,TT-011504,1,"0",19.2
1590040818046446,C,TT-011503,1,"0",19.2
1590040818046443,C,TT-011502,1,"0",19.2
1590040818046442,C,TT-011501,1,"0",19.2
1590040818046440,PSI,PT-012004,1,"0",0.88
1590040818046438,mm,ZT-013001,1,"0",6.4
1590040818046436,C,TT-011207,1,"0",10.67
1590040818046434,C,TT-011206,1,"0",10.67
1590040818046431,C,TT-011205,1,"0",10.67
1590040818046429,C,TT-011204,1,"0",10.67
1590040818046427,C,TT-011107,1,"0",138.67
1590040818046424,C,TT-011106,1,"0",138.67
1590040818046423,C,TT-011105,1,"0",138.67
1590040818046421,C,TT-011104,1,"0",138.67
1590040818046419,C,TT-011007,1,"0",23.52
1590040818046417,C,TT-011006,1,"0",23.52
1590040818046415,C,TT-011005,1,"0",23.52
1590040818046413,C,TT-011004,1,"0",23.52
1590040818046411,C,TT-012002,1,"0",138.67
1590040818046408,C,TT-012001,1,"0",138.67
1590040818046406,PSI,PT-012002,1,"0",0.88
1590040818046402,PSI,PT-012001,1,"0",0.88
1590040818046400,Bar,PT-010001,1,"0",0.16
1590040818046398,C,TT-010001,1,"0",-13.24
1590040818046393,C,TT-011203,1,"0",10.67
1590040818046368,C,TT-011202,1,"0",10.67
1590040818046366,C,TT-011201,1,"0",10.67
1590040818046364,C,TT-011103,1,"0",138.67
1590040818046362,C,TT-011102,1,"0",138.67
1590040818046360,C,TT-011101,1,"0",138.67
1590040818046357,C,TT-011003,1,"0",23.52
1590040818046354,C,TT-011002,1,"0",23.52
1590040818046341,C,TT-011001,1,"0",23.52
1590040819046558,PSI,PT-015001,1,"0",0.88
1590040819046556,C,TT-014002,1,"0",10.67
1590040819046554,C,TT-014001,1,"0",10.67
1590040819046553,PSI,PT-014002,1,"0",0.88
1590040819046551,PSI,PT-014001,1,"0",0.88
1590040819046549,C,TT-011507,1,"0",19.2
1590040819046547,C,TT-011506,1,"0",19.2
1590040819046545,C,TT-011505,1,"0",19.2
1590040819046543,C,TT-011504,1,"0",19.2
1590040819046541,C,TT-011503,1,"0",19.2
1590040819046539,C,TT-011502,1,"0",19.2
1590040819046537,C,TT-011501,1,"0",19.2
1590040819046534,PSI,PT-012004,1,"0",0.88
1590040819046532,mm,ZT-013001,1,"0",6.4
1590040819046530,C,TT-011207,1,"0",10.67
1590040819046529,C,TT-011206,1,"0",10.67
1590040819046527,C,TT-011205,1,"0",10.67
1590040819046525,C,TT-011204,1,"0",10.67
1590040819046523,C,TT-011107,1,"0",138.67
1590040819046521,C,TT-011106,1,"0",138.67
1590040819046519,C,TT-011105,1,"0",138.67
1590040819046517,C,TT-011104,1,"0",138.67
1590040819046515,C,TT-011007,1,"0",23.52
1590040819046513,C,TT-011006,1,"0",23.52
1590040819046511,C,TT-011005,1,"0",23.52
1590040819046509,C,TT-011004,1,"0",23.52
1590040819046507,C,TT-012002,1,"0",138.67
1590040819046505,C,TT-012001,1,"0",138.67
1590040819046503,PSI,PT-012002,1,"0",0.88
1590040819046501,PSI,PT-012001,1,"0",0.88
1590040819046499,Bar,PT-010001,1,"0",0.16
1590040819046496,C,TT-010001,1,"0",-13.24
1590040819046493,C,TT-011203,1,"0",10.67
1590040819046465,C,TT-011202,1,"0",10.67
1590040819046463,C,TT-011201,1,"0",10.67
1590040819046461,C,TT-011103,1,"0",138.67
1590040819046459,C,TT-011102,1,"0",138.67
1590040819046457,C,TT-011101,1,"0",138.67
1590040819046453,C,TT-011003,1,"0",23.52
1590040819046451,C,TT-011002,1,"0",23.52
1590040819046438,C,TT-011001,1,"0",23.52
1590040820046238,PSI,PT-015001,1,"0",0.88
1590040820046236,C,TT-014002,1,"0",10.67
1590040820046235,C,TT-014001,1,"0",10.67
1590040820046233,PSI,PT-014002,1,"0",0.88
1590040820046231,PSI,PT-014001,1,"0",0.88
1590040820046230,C,TT-011507,1,"0",19.2
1590040820046228,C,TT-011506,1,"0",19.2
1590040820046227,C,TT-011505,1,"0",19.2
1590040820046225,C,TT-011504,1,"0",19.2
1590040820046223,C,TT-011503,1,"0",19.2
1590040820046222,C,TT-011502,1,"0",19.2
1590040820046221,C,TT-011501,1,"0",19.2
1590040820046219,PSI,PT-012004,1,"0",0.88
1590040820046218,mm,ZT-013001,1,"0",6.4
1590040820046216,C,TT-011207,1,"0",10.67
1590040820046215,C,TT-011206,1,"0",10.67
1590040820046213,C,TT-011205,1,"0",10.67
1590040820046211,C,TT-011204,1,"0",10.67
1590040820046207,C,TT-011107,1,"0",138.67
1590040820046205,C,TT-011106,1,"0",138.67
1590040820046204,C,TT-011105,1,"0",138.67
1590040820046202,C,TT-011104,1,"0",138.67
1590040820046201,C,TT-011007,1,"0",23.52
1590040820046199,C,TT-011006,1,"0",23.52
1590040820046198,C,TT-011005,1,"0",23.52
1590040820046196,C,TT-011004,1,"0",23.52
1590040820046195,C,TT-012002,1,"0",138.67
1590040820046193,C,TT-012001,1,"0",138.67
1590040820046191,PSI,PT-012002,1,"0",0.88
1590040820046190,PSI,PT-012001,1,"0",0.88
1590040820046188,Bar,PT-010001,1,"0",0.16
1590040820046186,C,TT-010001,1,"0",-13.24
1590040820046185,C,TT-011203,1,"0",10.67
1590040820046183,C,TT-011202,1,"0",10.67
1590040820046182,C,TT-011201,1,"0",10.67
1590040820046180,C,TT-011103,1,"0",138.67
1590040820046179,C,TT-011102,1,"0",138.67
1590040820046176,C,TT-011101,1,"0",138.67
1590040820046174,C,TT-011003,1,"0",23.52
1590040820046171,C,TT-011002,1,"0",23.52
1590040820046156,C,TT-011001,1,"0",23.52
1590040821046245,PSI,PT-015001,1,"0",0.88
1590040821046244,C,TT-014002,1,"0",10.67
1590040821046242,C,TT-014001,1,"0",10.67
1590040821046240,PSI,PT-014002,1,"0",0.88
1590040821046238,PSI,PT-014001,1,"0",0.88
1590040821046236,C,TT-011507,1,"0",19.2
1590040821046235,C,TT-011506,1,"0",19.2
1590040821046233,C,TT-011505,1,"0",19.2
1590040821046231,C,TT-011504,1,"0",19.2
1590040821046229,C,TT-011503,1,"0",19.2
1590040821046227,C,TT-011502,1,"0",19.2
1590040821046225,C,TT-011501,1,"0",19.2
1590040821046223,PSI,PT-012004,1,"0",0.88
1590040821046221,mm,ZT-013001,1,"0",6.4
1590040821046219,C,TT-011207,1,"0",10.67
1590040821046217,C,TT-011206,1,"0",10.67
1590040821046215,C,TT-011205,1,"0",10.67
1590040821046214,C,TT-011204,1,"0",10.67
1590040821046212,C,TT-011107,1,"0",138.67
1590040821046210,C,TT-011106,1,"0",138.67
1590040821046208,C,TT-011105,1,"0",138.67
1590040821046205,C,TT-011104,1,"0",138.67
1590040821046200,C,TT-011007,1,"0",23.52
1590040821046198,C,TT-011006,1,"0",23.52
1590040821046196,C,TT-011005,1,"0",23.52
1590040821046194,C,TT-011004,1,"0",23.52
1590040821046192,C,TT-012002,1,"0",138.67
1590040821046190,C,TT-012001,1,"0",138.67
1590040821046188,PSI,PT-012002,1,"0",0.88
1590040821046186,PSI,PT-012001,1,"0",0.88
1590040821046184,Bar,PT-010001,1,"0",0.16
1590040821046181,C,TT-010001,1,"0",-13.24
1590040821046179,C,TT-011203,1,"0",10.67
1590040821046176,C,TT-011202,1,"0",10.67
1590040821046173,C,TT-011201,1,"0",10.67
1590040821046168,C,TT-011103,1,"0",138.67
1590040821046130,C,TT-011102,1,"0",138.67
1590040821046128,C,TT-011101,1,"0",138.67
1590040821046125,C,TT-011003,1,"0",23.52
1590040821046122,C,TT-011002,1,"0",23.52
1590040821046108,C,TT-011001,1,"0",23.52
1590040822046570,PSI,PT-015001,1,"0",0.81
1590040822046568,C,TT-014002,1,"0",8.44
1590040822046566,C,TT-014001,1,"0",8.44
1590040822046564,PSI,PT-014002,1,"0",0.81
1590040822046562,PSI,PT-014001,1,"0",0.81
1590040822046560,C,TT-011507,1,"0",17.7
1590040822046558,C,TT-011506,1,"0",17.7
1590040822046556,C,TT-011505,1,"0",17.7
1590040822046550,C,TT-011504,1,"0",17.7
1590040822046548,C,TT-011503,1,"0",17.7
1590040822046545,C,TT-011502,1,"0",17.4
1590040822046544,C,TT-011501,1,"0",17.4
1590040822046542,PSI,PT-012004,1,"0",0.8
1590040822046540,mm,ZT-013001,1,"0",5.8
1590040822046538,C,TT-011207,1,"0",8
1590040822046536,C,TT-011206,1,"0",8
1590040822046534,C,TT-011205,1,"0",8
1590040822046532,C,TT-011204,1,"0",8
1590040822046530,C,TT-011107,1,"0",124
1590040822046528,C,TT-011106,1,"0",124
1590040822046526,C,TT-011105,1,"0",124
1590040822046524,C,TT-011104,1,"0",124
1590040822046522,C,TT-011007,1,"0",19.44
1590040822046520,C,TT-011006,1,"0",19.44
1590040822046518,C,TT-011005,1,"0",19.44
1590040822046516,C,TT-011004,1,"0",18.76
1590040822046514,C,TT-012002,1,"0",121.56
1590040822046513,C,TT-012001,1,"0",121.56
1590040822046510,PSI,PT-012002,1,"0",0.79
1590040822046508,PSI,PT-012001,1,"0",0.79
1590040822046506,Bar,PT-010001,1,"0",0.14
1590040822046504,C,TT-010001,1,"0",-14.96
1590040822046501,C,TT-011203,1,"0",7.56
1590040822046499,C,TT-011202,1,"0",7.56
1590040822046496,C,TT-011201,1,"0",7.56
1590040822046493,C,TT-011103,1,"0",121.56
1590040822046491,C,TT-011102,1,"0",121.56
1590040822046489,C,TT-011101,1,"0",121.56
1590040822046486,C,TT-011003,1,"0",18.76
1590040822046483,C,TT-011002,1,"0",18.76
1590040822046470,C,TT-011001,1,"0",18.76
1590040823047489,PSI,PT-015001,1,"0",0.88
1590040823047488,C,TT-014002,1,"0",10.67
1590040823047486,C,TT-014001,1,"0",10.67
1590040823047483,PSI,PT-014002,1,"0",0.88
1590040823047481,PSI,PT-014001,1,"0",0.88
1590040823047480,C,TT-011507,1,"0",19.2
1590040823047478,C,TT-011506,1,"0",19.2
1590040823047476,C,TT-011505,1,"0",19.2
1590040823047474,C,TT-011504,1,"0",19.2
1590040823047472,C,TT-011503,1,"0",19.2
1590040823047470,C,TT-011502,1,"0",19.2
1590040823047468,C,TT-011501,1,"0",19.2
1590040823047466,PSI,PT-012004,1,"0",0.88
1590040823047464,mm,ZT-013001,1,"0",6.4
1590040823047462,C,TT-011207,1,"0",10.67
1590040823047460,C,TT-011206,1,"0",10.67
1590040823047458,C,TT-011205,1,"0",10.67
1590040823047456,C,TT-011204,1,"0",10.67
1590040823047454,C,TT-011107,1,"0",138.67
1590040823047453,C,TT-011106,1,"0",138.67
1590040823047451,C,TT-011105,1,"0",138.67
1590040823047449,C,TT-011104,1,"0",138.67
1590040823047447,C,TT-011007,1,"0",23.52
1590040823047445,C,TT-011006,1,"0",23.52
1590040823047443,C,TT-011005,1,"0",23.52
1590040823047442,C,TT-011004,1,"0",23.52
1590040823047437,C,TT-012002,1,"0",138.67
1590040823047435,C,TT-012001,1,"0",138.67
1590040823047433,PSI,PT-012002,1,"0",0.88
1590040823047431,PSI,PT-012001,1,"0",0.88
1590040823047429,Bar,PT-010001,1,"0",0.16
1590040823047428,C,TT-010001,1,"0",-13.24
1590040823047426,C,TT-011203,1,"0",10.67
1590040823047423,C,TT-011202,1,"0",10.67
1590040823047421,C,TT-011201,1,"0",10.67
1590040823047420,C,TT-011103,1,"0",138.67
1590040823047418,C,TT-011102,1,"0",138.67
1590040823047415,C,TT-011101,1,"0",138.67
1590040823047413,C,TT-011003,1,"0",23.52
1590040823047410,C,TT-011002,1,"0",23.52
1590040823047390,C,TT-011001,1,"0",23.52
1590040824048338,PSI,PT-015001,1,"0",0.88
1590040824048336,C,TT-014002,1,"0",10.67
1590040824048334,C,TT-014001,1,"0",10.67
1590040824048333,PSI,PT-014002,1,"0",0.88
1590040824048330,PSI,PT-014001,1,"0",0.88
1590040824048328,C,TT-011507,1,"0",19.2
1590040824048325,C,TT-011506,1,"0",19.2
1590040824048324,C,TT-011505,1,"0",19.2
1590040824048322,C,TT-011504,1,"0",19.2
1590040824048320,C,TT-011503,1,"0",19.2
1590040824048319,C,TT-011502,1,"0",19.2
1590040824048317,C,TT-011501,1,"0",19.2
1590040824048315,PSI,PT-012004,1,"0",0.88
1590040824048313,mm,ZT-013001,1,"0",6.4
1590040824048311,C,TT-011207,1,"0",10.67
1590040824048309,C,TT-011206,1,"0",10.67
1590040824048308,C,TT-011205,1,"0",10.67
1590040824048306,C,TT-011204,1,"0",10.67
1590040824048304,C,TT-011107,1,"0",138.67
1590040824048302,C,TT-011106,1,"0",138.67
1590040824048301,C,TT-011105,1,"0",138.67
1590040824048299,C,TT-011104,1,"0",138.67
1590040824048297,C,TT-011007,1,"0",23.52
1590040824048295,C,TT-011006,1,"0",23.52
1590040824048293,C,TT-011005,1,"0",23.52
1590040824048291,C,TT-011004,1,"0",23.52
1590040824048289,C,TT-012002,1,"0",138.67
1590040824048285,C,TT-012001,1,"0",138.67
1590040824048283,PSI,PT-012002,1,"0",0.88
1590040824048281,PSI,PT-012001,1,"0",0.88
1590040824048279,Bar,PT-010001,1,"0",0.16
1590040824048275,C,TT-010001,1,"0",-13.24
1590040824048251,C,TT-011203,1,"0",10.67
1590040824048249,C,TT-011202,1,"0",10.67
1590040824048247,C,TT-011201,1,"0",10.67
1590040824048245,C,TT-011103,1,"0",138.67
1590040824048243,C,TT-011102,1,"0",138.67
1590040824048242,C,TT-011101,1,"0",138.67
1590040824048239,C,TT-011003,1,"0",23.52
1590040824048236,C,TT-011002,1,"0",23.52
1590040824048227,C,TT-011001,1,"0",23.52
1590040825046734,PSI,PT-015001,1,"0",0.88
1590040825046732,C,TT-014002,1,"0",10.67
1590040825046730,C,TT-014001,1,"0",10.67
1590040825046728,PSI,PT-014002,1,"0",0.88
1590040825046726,PSI,PT-014001,1,"0",0.88
1590040825046725,C,TT-011507,1,"0",19.2
1590040825046723,C,TT-011506,1,"0",19.2
1590040825046721,C,TT-011505,1,"0",19.2
1590040825046719,C,TT-011504,1,"0",19.2
1590040825046717,C,TT-011503,1,"0",19.2
1590040825046715,C,TT-011502,1,"0",19.2
1590040825046713,C,TT-011501,1,"0",19.2
1590040825046711,PSI,PT-012004,1,"0",0.88
1590040825046709,mm,ZT-013001,1,"0",6.4
1590040825046707,C,TT-011207,1,"0",10.67
1590040825046706,C,TT-011206,1,"0",10.67
1590040825046704,C,TT-011205,1,"0",10.67
1590040825046702,C,TT-011204,1,"0",10.67
1590040825046700,C,TT-011107,1,"0",138.67
1590040825046698,C,TT-011106,1,"0",138.67
1590040825046696,C,TT-011105,1,"0",138.67
1590040825046693,C,TT-011104,1,"0",138.67
1590040825046692,C,TT-011007,1,"0",23.52
1590040825046689,C,TT-011006,1,"0",23.52
1590040825046688,C,TT-011005,1,"0",23.52
1590040825046686,C,TT-011004,1,"0",23.52
1590040825046684,C,TT-012002,1,"0",138.67
1590040825046682,C,TT-012001,1,"0",138.67
1590040825046680,PSI,PT-012002,1,"0",0.88
1590040825046678,PSI,PT-012001,1,"0",0.88
1590040825046676,Bar,PT-010001,1,"0",0.16
1590040825046673,C,TT-010001,1,"0",-13.24
1590040825046672,C,TT-011203,1,"0",10.67
1590040825046669,C,TT-011202,1,"0",10.67
1590040825046667,C,TT-011201,1,"0",10.67
1590040825046665,C,TT-011103,1,"0",138.67
1590040825046663,C,TT-011102,1,"0",138.67
1590040825046661,C,TT-011101,1,"0",138.67
1590040825046658,C,TT-011003,1,"0",23.52
1590040825046655,C,TT-011002,1,"0",23.52
1590040825046638,C,TT-011001,1,"0",23.52
1590040826053430,PSI,PT-015001,1,"0",0.88
1590040826053428,C,TT-014002,1,"0",10.67
1590040826053423,C,TT-014001,1,"0",10.67
1590040826053421,PSI,PT-014002,1,"0",0.88
1590040826053419,PSI,PT-014001,1,"0",0.88
1590040826053414,C,TT-011507,1,"0",19.2
1590040826053412,C,TT-011506,1,"0",19.2
1590040826053409,C,TT-011505,1,"0",19.2
1590040826053405,C,TT-011504,1,"0",19.2
1590040826053402,C,TT-011503,1,"0",19.2
1590040826053400,C,TT-011502,1,"0",19.2
1590040826053396,C,TT-011501,1,"0",19.2
1590040826053393,PSI,PT-012004,1,"0",0.88
1590040826053391,mm,ZT-013001,1,"0",6.4
1590040826053384,C,TT-011207,1,"0",10.67
1590040826053382,C,TT-011206,1,"0",10.67
1590040826053378,C,TT-011205,1,"0",10.67
1590040826053374,C,TT-011204,1,"0",10.67
1590040826053371,C,TT-011107,1,"0",138.67
1590040826053369,C,TT-011106,1,"0",138.67
1590040826053365,C,TT-011105,1,"0",138.67
1590040826053362,C,TT-011104,1,"0",138.67
1590040826053360,C,TT-011007,1,"0",23.52
1590040826053356,C,TT-011006,1,"0",23.52
1590040826053353,C,TT-011005,1,"0",23.52
1590040826053351,C,TT-011004,1,"0",23.52
1590040826053346,C,TT-012002,1,"0",138.67
